"DATE_AND_TIME";"DATE";"TIME";"GAME";"RESULT";"ATTENDENCE";"STADIUM";"SEASON";"WEEKDAY";"HOME_OR_AWAY";"TEAM";"HOME_TEAM";"AWAY_TEAM";"OPPONENT";"HOME_GOALS";"AWAY_GOALS";"GOAL_FOR";"GOAL_AGAINST";"GOAL_DIFF";"GAMES_PLAYED";"POINTS";"W";"D";"L";"CUM_GOAL_FOR";"CUM_GOAL_AGAINST";"CUM_GOAL_DIFF";"CUM_GAMES_PLAYED";"CUM_POINTS";"CUM_W";"CUM_D";"CUM_L";"CUM_POSITION";"LATEST_POSITION_PER_SEASON"
2001-05-13 17:00:00;2001-05-13;"17:00";"GIF Sundsvall - Trelleborgs FF";"0 - 1";4127;"Norrporten Arena";2001;"söndag";"AWAY";"Trelleborgs FF";"GIF Sundsvall";"Trelleborgs FF";"GIF Sundsvall";0;1;1;0;1;1;3;1;0;0;3;10;-7;6;4;1;1;4;14;14
2001-05-20 17:00:00;2001-05-20;"17:00";"IFK Göteborg - GIF Sundsvall";"1 - 1";6770;"Gamla Ullevi";2001;"söndag";"HOME";"IFK Göteborg";"IFK Göteborg";"GIF Sundsvall";"GIF Sundsvall";1;1;1;1;0;1;1;0;1;0;14;4;10;7;15;4;3;0;1;4
2001-05-22 19:00:00;2001-05-22;"19:00";"Hammarby - AIK";"0 - 0";29393;"Söderstadion 1";2001;"tisdag";"HOME";"Hammarby";"Hammarby";"AIK";"AIK";0;0;0;0;0;1;1;0;1;0;11;4;7;7;13;3;4;0;2;1
2001-05-21 19:00:00;2001-05-21;"19:00";"BK Häcken - Örgryte IS";"0 - 3";4349;"Rambergsvallen";2001;"måndag";"AWAY";"Örgryte IS";"BK Häcken";"Örgryte IS";"BK Häcken";0;3;3;0;3;1;3;1;0;0;13;7;6;7;12;3;3;1;3;6
2001-05-21 19:00:00;2001-05-21;"19:00";"IFK Norrköping - Helsingborgs IF";"1 - 1";8499;"Norrköpings Idrottspark";2001;"måndag";"AWAY";"Helsingborgs IF";"IFK Norrköping";"Helsingborgs IF";"IFK Norrköping";1;1;1;1;0;1;1;0;1;0;11;6;5;7;11;3;2;2;4;5
2001-05-20 17:00:00;2001-05-20;"17:00";"Örebro SK - Malmö FF";"2 - 0";7667;"Felaktig arena";2001;"söndag";"AWAY";"Malmö FF";"Örebro SK";"Malmö FF";"Örebro SK";2;0;0;2;-2;1;0;0;0;1;9;10;-1;7;10;3;1;3;5;9
2001-05-22 19:00:00;2001-05-22;"19:00";"Hammarby - AIK";"0 - 0";29393;"Söderstadion 1";2001;"tisdag";"AWAY";"AIK";"Hammarby";"AIK";"Hammarby";0;0;0;0;0;1;1;0;1;0;6;6;0;7;9;2;3;2;6;3
2001-05-21 19:00:00;2001-05-21;"19:00";"IFK Norrköping - Helsingborgs IF";"1 - 1";8499;"Norrköpings Idrottspark";2001;"måndag";"HOME";"IFK Norrköping";"IFK Norrköping";"Helsingborgs IF";"Helsingborgs IF";1;1;1;1;0;1;1;0;1;0;5;8;-3;7;9;2;3;2;7;12
2001-05-21 19:00:00;2001-05-21;"19:00";"Djurgården - Halmstads BK";"2 - 1";7905;"Stockholms Stadion 1";2001;"måndag";"AWAY";"Halmstads BK";"Djurgården";"Halmstads BK";"Djurgården";2;1;1;2;-1;1;0;0;0;1;13;9;4;7;8;2;2;3;8;7
2001-05-20 17:00:00;2001-05-20;"17:00";"IFK Göteborg - GIF Sundsvall";"1 - 1";6770;"Gamla Ullevi";2001;"söndag";"AWAY";"GIF Sundsvall";"IFK Göteborg";"GIF Sundsvall";"IFK Göteborg";1;1;1;1;0;1;1;0;1;0;5;7;-2;7;8;2;2;3;9;11
2001-05-21 19:00:00;2001-05-21;"19:00";"BK Häcken - Örgryte IS";"0 - 3";4349;"Rambergsvallen";2001;"måndag";"HOME";"BK Häcken";"BK Häcken";"Örgryte IS";"Örgryte IS";0;3;0;3;-3;1;0;0;0;1;7;11;-4;7;8;2;2;3;10;13
2001-05-20 17:00:00;2001-05-20;"17:00";"Örebro SK - Malmö FF";"2 - 0";7667;"Felaktig arena";2001;"söndag";"HOME";"Örebro SK";"Örebro SK";"Malmö FF";"Malmö FF";2;0;2;0;2;1;3;1;0;0;8;11;-3;7;7;1;4;2;11;8
2001-05-20 17:00:00;2001-05-20;"17:00";"Trelleborgs FF - IF Elfsborg";"3 - 0";2603;"A-plan";2001;"söndag";"HOME";"Trelleborgs FF";"Trelleborgs FF";"IF Elfsborg";"IF Elfsborg";3;0;3;0;3;1;3;1;0;0;6;10;-4;7;7;2;1;4;12;14
2001-05-21 19:00:00;2001-05-21;"19:00";"Djurgården - Halmstads BK";"2 - 1";7905;"Stockholms Stadion 1";2001;"måndag";"HOME";"Djurgården";"Djurgården";"Halmstads BK";"Halmstads BK";2;1;2;1;1;1;3;1;0;0;5;9;-4;7;7;1;4;2;13;2
2001-05-20 17:00:00;2001-05-20;"17:00";"Trelleborgs FF - IF Elfsborg";"3 - 0";2603;"A-plan";2001;"söndag";"AWAY";"IF Elfsborg";"Trelleborgs FF";"IF Elfsborg";"Trelleborgs FF";3;0;0;3;-3;1;0;0;0;1;6;17;-11;7;6;2;0;5;14;10
2001-05-28 20:00:00;2001-05-28;"20:00";"Örgryte IS - IFK Göteborg";"0 - 2";16978;"Gamla Ullevi";2001;"måndag";"AWAY";"IFK Göteborg";"Örgryte IS";"IFK Göteborg";"Örgryte IS";0;2;2;0;2;1;3;1;0;0;16;4;12;8;18;5;3;0;1;4
2001-05-28 19:00:00;2001-05-28;"19:00";"Helsingborgs IF - Trelleborgs FF";"3 - 0";9670;"Olympia, Helsingborg";2001;"måndag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"Trelleborgs FF";"Trelleborgs FF";3;0;3;0;3;1;3;1;0;0;14;6;8;8;14;4;2;2;2;5
2001-05-27 17:00:00;2001-05-27;"17:00";"Malmö FF - Hammarby";"1 - 0";7204;"Malmö Stadion";2001;"söndag";"AWAY";"Hammarby";"Malmö FF";"Hammarby";"Malmö FF";1;0;0;1;-1;1;0;0;0;1;11;5;6;8;13;3;4;1;3;1
2001-05-27 17:00:00;2001-05-27;"17:00";"Malmö FF - Hammarby";"1 - 0";7204;"Malmö Stadion";2001;"söndag";"HOME";"Malmö FF";"Malmö FF";"Hammarby";"Hammarby";1;0;1;0;1;1;3;1;0;0;10;10;0;8;13;4;1;3;4;9
2001-05-28 20:00:00;2001-05-28;"20:00";"Örgryte IS - IFK Göteborg";"0 - 2";16978;"Gamla Ullevi";2001;"måndag";"HOME";"Örgryte IS";"Örgryte IS";"IFK Göteborg";"IFK Göteborg";0;2;0;2;-2;1;0;0;0;1;13;9;4;8;12;3;3;2;5;6
2001-05-28 19:00:00;2001-05-28;"19:00";"AIK - BK Häcken";"2 - 0";8068;"Råsunda";2001;"måndag";"HOME";"AIK";"AIK";"BK Häcken";"BK Häcken";2;0;2;0;2;1;3;1;0;0;8;6;2;8;12;3;3;2;6;3
2001-05-27 17:00:00;2001-05-27;"17:00";"Halmstads BK - IFK Norrköping";"4 - 0";4691;"Örjans Vall";2001;"söndag";"HOME";"Halmstads BK";"Halmstads BK";"IFK Norrköping";"IFK Norrköping";4;0;4;0;4;1;3;1;0;0;17;9;8;8;11;3;2;3;7;7
2001-05-27 17:00:00;2001-05-27;"17:00";"GIF Sundsvall - Djurgården";"0 - 0";5348;"Norrporten Arena";2001;"söndag";"HOME";"GIF Sundsvall";"GIF Sundsvall";"Djurgården";"Djurgården";0;0;0;0;0;1;1;0;1;0;5;7;-2;8;9;2;3;3;8;11
2001-05-27 17:00:00;2001-05-27;"17:00";"Halmstads BK - IFK Norrköping";"4 - 0";4691;"Örjans Vall";2001;"söndag";"AWAY";"IFK Norrköping";"Halmstads BK";"IFK Norrköping";"Halmstads BK";4;0;0;4;-4;1;0;0;0;1;5;12;-7;8;9;2;3;3;9;12
2001-05-28 19:00:00;2001-05-28;"19:00";"IF Elfsborg - Örebro SK";"1 - 0";5016;"Ryavallen";2001;"måndag";"HOME";"IF Elfsborg";"IF Elfsborg";"Örebro SK";"Örebro SK";1;0;1;0;1;1;3;1;0;0;7;17;-10;8;9;3;0;5;10;10
2001-05-27 17:00:00;2001-05-27;"17:00";"GIF Sundsvall - Djurgården";"0 - 0";5348;"Norrporten Arena";2001;"söndag";"AWAY";"Djurgården";"GIF Sundsvall";"Djurgården";"GIF Sundsvall";0;0;0;0;0;1;1;0;1;0;5;9;-4;8;8;1;5;2;11;2
2001-05-28 19:00:00;2001-05-28;"19:00";"AIK - BK Häcken";"2 - 0";8068;"Råsunda";2001;"måndag";"AWAY";"BK Häcken";"AIK";"BK Häcken";"AIK";2;0;0;2;-2;1;0;0;0;1;7;13;-6;8;8;2;2;4;12;13
2001-05-28 19:00:00;2001-05-28;"19:00";"IF Elfsborg - Örebro SK";"1 - 0";5016;"Ryavallen";2001;"måndag";"AWAY";"Örebro SK";"IF Elfsborg";"Örebro SK";"IF Elfsborg";1;0;0;1;-1;1;0;0;0;1;8;12;-4;8;7;1;4;3;13;8
2001-05-28 19:00:00;2001-05-28;"19:00";"Helsingborgs IF - Trelleborgs FF";"3 - 0";9670;"Olympia, Helsingborg";2001;"måndag";"AWAY";"Trelleborgs FF";"Helsingborgs IF";"Trelleborgs FF";"Helsingborgs IF";3;0;0;3;-3;1;0;0;0;1;6;13;-7;8;7;2;1;5;14;14
2001-06-11 19:00:00;2001-06-11;"19:00";"IFK Göteborg - BK Häcken";"1 - 1";9353;"Gamla Ullevi";2001;"måndag";"HOME";"IFK Göteborg";"IFK Göteborg";"BK Häcken";"BK Häcken";1;1;1;1;0;1;1;0;1;0;17;5;12;9;19;5;4;0;1;4
2001-06-10 17:00:00;2001-06-10;"17:00";"Helsingborgs IF - AIK";"2 - 0";13432;"Olympia, Helsingborg";2001;"söndag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"AIK";"AIK";2;0;2;0;2;1;3;1;0;0;16;6;10;9;17;5;2;2;2;5
2001-06-11 19:00:00;2001-06-11;"19:00";"Trelleborgs FF - Malmö FF";"0 - 4";6563;"A-plan";2001;"måndag";"AWAY";"Malmö FF";"Trelleborgs FF";"Malmö FF";"Trelleborgs FF";0;4;4;0;4;1;3;1;0;0;14;10;4;9;16;5;1;3;3;9
2001-06-10 17:00:00;2001-06-10;"17:00";"Halmstads BK - Örgryte IS";"0 - 1";6031;"Örjans Vall";2001;"söndag";"AWAY";"Örgryte IS";"Halmstads BK";"Örgryte IS";"Halmstads BK";0;1;1;0;1;1;3;1;0;0;14;9;5;9;15;4;3;2;4;6
2001-06-12 19:00:00;2001-06-12;"19:00";"Djurgården - Hammarby";"2 - 0";24226;"Stockholms Stadion 1";2001;"tisdag";"AWAY";"Hammarby";"Djurgården";"Hammarby";"Djurgården";2;0;0;2;-2;1;0;0;0;1;11;7;4;9;13;3;4;2;5;1
2001-06-10 17:00:00;2001-06-10;"17:00";"Helsingborgs IF - AIK";"2 - 0";13432;"Olympia, Helsingborg";2001;"söndag";"AWAY";"AIK";"Helsingborgs IF";"AIK";"Helsingborgs IF";2;0;0;2;-2;1;0;0;0;1;8;8;0;9;12;3;3;3;6;3
2001-06-10 17:00:00;2001-06-10;"17:00";"GIF Sundsvall - IF Elfsborg";"1 - 3";4175;"Norrporten Arena";2001;"söndag";"AWAY";"IF Elfsborg";"GIF Sundsvall";"IF Elfsborg";"GIF Sundsvall";1;3;3;1;2;1;3;1;0;0;10;18;-8;9;12;4;0;5;7;10
2001-06-10 17:00:00;2001-06-10;"17:00";"Halmstads BK - Örgryte IS";"0 - 1";6031;"Örjans Vall";2001;"söndag";"HOME";"Halmstads BK";"Halmstads BK";"Örgryte IS";"Örgryte IS";0;1;0;1;-1;1;0;0;0;1;17;10;7;9;11;3;2;4;8;7
2001-06-12 19:00:00;2001-06-12;"19:00";"Djurgården - Hammarby";"2 - 0";24226;"Stockholms Stadion 1";2001;"tisdag";"HOME";"Djurgården";"Djurgården";"Hammarby";"Hammarby";2;0;2;0;2;1;3;1;0;0;7;9;-2;9;11;2;5;2;9;2
2001-06-11 19:00:00;2001-06-11;"19:00";"IFK Norrköping - Örebro SK";"1 - 5";5524;"Norrköpings Idrottspark";2001;"måndag";"AWAY";"Örebro SK";"IFK Norrköping";"Örebro SK";"IFK Norrköping";1;5;5;1;4;1;3;1;0;0;13;13;0;9;10;2;4;3;10;8
2001-06-10 17:00:00;2001-06-10;"17:00";"GIF Sundsvall - IF Elfsborg";"1 - 3";4175;"Norrporten Arena";2001;"söndag";"HOME";"GIF Sundsvall";"GIF Sundsvall";"IF Elfsborg";"IF Elfsborg";1;3;1;3;-2;1;0;0;0;1;6;10;-4;9;9;2;3;4;11;11
2001-06-11 19:00:00;2001-06-11;"19:00";"IFK Göteborg - BK Häcken";"1 - 1";9353;"Gamla Ullevi";2001;"måndag";"AWAY";"BK Häcken";"IFK Göteborg";"BK Häcken";"IFK Göteborg";1;1;1;1;0;1;1;0;1;0;8;14;-6;9;9;2;3;4;12;13
2001-06-11 19:00:00;2001-06-11;"19:00";"IFK Norrköping - Örebro SK";"1 - 5";5524;"Norrköpings Idrottspark";2001;"måndag";"HOME";"IFK Norrköping";"IFK Norrköping";"Örebro SK";"Örebro SK";1;5;1;5;-4;1;0;0;0;1;6;17;-11;9;9;2;3;4;13;12
2001-06-11 19:00:00;2001-06-11;"19:00";"Trelleborgs FF - Malmö FF";"0 - 4";6563;"A-plan";2001;"måndag";"HOME";"Trelleborgs FF";"Trelleborgs FF";"Malmö FF";"Malmö FF";0;4;0;4;-4;1;0;0;0;1;6;17;-11;9;7;2;1;6;14;14
2001-06-19 19:00:00;2001-06-19;"19:00";"Malmö FF - Helsingborgs IF";"0 - 1";26500;"Malmö Stadion";2001;"tisdag";"AWAY";"Helsingborgs IF";"Malmö FF";"Helsingborgs IF";"Malmö FF";0;1;1;0;1;1;3;1;0;0;17;6;11;10;20;6;2;2;1;5
2001-06-18 19:00:00;2001-06-18;"19:00";"IF Elfsborg - IFK Göteborg";"3 - 2";14662;"Ryavallen";2001;"måndag";"AWAY";"IFK Göteborg";"IF Elfsborg";"IFK Göteborg";"IF Elfsborg";3;2;2;3;-1;1;0;0;0;1;19;8;11;10;19;5;4;1;2;4
2001-06-17 17:00:00;2001-06-17;"17:00";"Örgryte IS - GIF Sundsvall";"2 - 0";2587;"Gamla Ullevi";2001;"söndag";"HOME";"Örgryte IS";"Örgryte IS";"GIF Sundsvall";"GIF Sundsvall";2;0;2;0;2;1;3;1;0;0;16;9;7;10;18;5;3;2;3;6
2001-06-19 19:00:00;2001-06-19;"19:00";"Malmö FF - Helsingborgs IF";"0 - 1";26500;"Malmö Stadion";2001;"tisdag";"HOME";"Malmö FF";"Malmö FF";"Helsingborgs IF";"Helsingborgs IF";0;1;0;1;-1;1;0;0;0;1;14;11;3;10;16;5;1;4;4;9
2001-06-18 19:00:00;2001-06-18;"19:00";"IF Elfsborg - IFK Göteborg";"3 - 2";14662;"Ryavallen";2001;"måndag";"HOME";"IF Elfsborg";"IF Elfsborg";"IFK Göteborg";"IFK Göteborg";3;2;3;2;1;1;3;1;0;0;13;20;-7;10;15;5;0;5;5;10
2001-06-13 19:00:00;2001-06-13;"19:00";"AIK - Halmstads BK";"2 - 3";15401;"Råsunda";2001;"onsdag";"AWAY";"Halmstads BK";"AIK";"Halmstads BK";"AIK";2;3;3;2;1;1;3;1;0;0;20;12;8;10;14;4;2;4;6;7
2001-06-17 17:00:00;2001-06-17;"17:00";"Hammarby - IFK Norrköping";"1 - 1";8804;"Söderstadion 1";2001;"söndag";"HOME";"Hammarby";"Hammarby";"IFK Norrköping";"IFK Norrköping";1;1;1;1;0;1;1;0;1;0;12;8;4;10;14;3;5;2;7;1
2001-06-18 19:00:00;2001-06-18;"19:00";"BK Häcken - Djurgården";"1 - 2";2584;"Rambergsvallen";2001;"måndag";"AWAY";"Djurgården";"BK Häcken";"Djurgården";"BK Häcken";1;2;2;1;1;1;3;1;0;0;9;10;-1;10;14;3;5;2;8;2
2001-06-18 19:00:00;2001-06-18;"19:00";"Örebro SK - Trelleborgs FF";"3 - 2";7103;"Felaktig arena";2001;"måndag";"HOME";"Örebro SK";"Örebro SK";"Trelleborgs FF";"Trelleborgs FF";3;2;3;2;1;1;3;1;0;0;16;15;1;10;13;3;4;3;9;8
2001-06-13 19:00:00;2001-06-13;"19:00";"AIK - Halmstads BK";"2 - 3";15401;"Råsunda";2001;"onsdag";"HOME";"AIK";"AIK";"Halmstads BK";"Halmstads BK";2;3;2;3;-1;1;0;0;0;1;10;11;-1;10;12;3;3;4;10;3
2001-06-17 17:00:00;2001-06-17;"17:00";"Hammarby - IFK Norrköping";"1 - 1";8804;"Söderstadion 1";2001;"söndag";"AWAY";"IFK Norrköping";"Hammarby";"IFK Norrköping";"Hammarby";1;1;1;1;0;1;1;0;1;0;7;18;-11;10;10;2;4;4;11;12
2001-06-17 17:00:00;2001-06-17;"17:00";"Örgryte IS - GIF Sundsvall";"2 - 0";2587;"Gamla Ullevi";2001;"söndag";"AWAY";"GIF Sundsvall";"Örgryte IS";"GIF Sundsvall";"Örgryte IS";2;0;0;2;-2;1;0;0;0;1;6;12;-6;10;9;2;3;5;12;11
2001-06-18 19:00:00;2001-06-18;"19:00";"BK Häcken - Djurgården";"1 - 2";2584;"Rambergsvallen";2001;"måndag";"HOME";"BK Häcken";"BK Häcken";"Djurgården";"Djurgården";1;2;1;2;-1;1;0;0;0;1;9;16;-7;10;9;2;3;5;13;13
2001-06-18 19:00:00;2001-06-18;"19:00";"Örebro SK - Trelleborgs FF";"3 - 2";7103;"Felaktig arena";2001;"måndag";"AWAY";"Trelleborgs FF";"Örebro SK";"Trelleborgs FF";"Örebro SK";3;2;2;3;-1;1;0;0;0;1;8;20;-12;10;7;2;1;7;14;14
2001-06-25 19:00:00;2001-06-25;"19:00";"Helsingborgs IF - Örebro SK";"2 - 2";11728;"Olympia, Helsingborg";2001;"måndag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"Örebro SK";"Örebro SK";2;2;2;2;0;1;1;0;1;0;19;8;11;11;21;6;3;2;1;5
2001-06-25 19:00:00;2001-06-25;"19:00";"Djurgården - IFK Göteborg";"3 - 1";13175;"Stockholms Stadion 1";2001;"måndag";"AWAY";"IFK Göteborg";"Djurgården";"IFK Göteborg";"Djurgården";3;1;1;3;-2;1;0;0;0;1;20;11;9;11;19;5;4;2;2;4
2001-06-21 19:00:00;2001-06-21;"19:00";"Örgryte IS - IF Elfsborg";"1 - 1";4698;"";2001;"torsdag";"HOME";"Örgryte IS";"Örgryte IS";"IF Elfsborg";"IF Elfsborg";1;1;1;1;0;1;1;0;1;0;17;10;7;11;19;5;4;2;3;6
2001-06-26 19:00:00;2001-06-26;"19:00";"Halmstads BK - Malmö FF";"4 - 2";12087;"Örjans Vall";2001;"tisdag";"HOME";"Halmstads BK";"Halmstads BK";"Malmö FF";"Malmö FF";4;2;4;2;2;1;3;1;0;0;24;14;10;11;17;5;2;4;4;7
2001-06-25 19:00:00;2001-06-25;"19:00";"Trelleborgs FF - Hammarby";"2 - 3";2498;"A-plan";2001;"måndag";"AWAY";"Hammarby";"Trelleborgs FF";"Hammarby";"Trelleborgs FF";2;3;3;2;1;1;3;1;0;0;15;10;5;11;17;4;5;2;5;1
2001-06-25 19:00:00;2001-06-25;"19:00";"Djurgården - IFK Göteborg";"3 - 1";13175;"Stockholms Stadion 1";2001;"måndag";"HOME";"Djurgården";"Djurgården";"IFK Göteborg";"IFK Göteborg";3;1;3;1;2;1;3;1;0;0;12;11;1;11;17;4;5;2;6;2
2001-06-26 19:00:00;2001-06-26;"19:00";"Halmstads BK - Malmö FF";"4 - 2";12087;"Örjans Vall";2001;"tisdag";"AWAY";"Malmö FF";"Halmstads BK";"Malmö FF";"Halmstads BK";4;2;2;4;-2;1;0;0;0;1;16;15;1;11;16;5;1;5;7;9
2001-06-21 19:00:00;2001-06-21;"19:00";"Örgryte IS - IF Elfsborg";"1 - 1";4698;"";2001;"torsdag";"AWAY";"IF Elfsborg";"Örgryte IS";"IF Elfsborg";"Örgryte IS";1;1;1;1;0;1;1;0;1;0;14;21;-7;11;16;5;1;5;8;10
2001-06-20 19:00:00;2001-06-20;"19:00";"GIF Sundsvall - AIK";"1 - 2";5343;"Norrporten Arena";2001;"onsdag";"AWAY";"AIK";"GIF Sundsvall";"AIK";"GIF Sundsvall";1;2;2;1;1;1;3;1;0;0;12;12;0;11;15;4;3;4;9;3
2001-06-25 19:00:00;2001-06-25;"19:00";"Helsingborgs IF - Örebro SK";"2 - 2";11728;"Olympia, Helsingborg";2001;"måndag";"AWAY";"Örebro SK";"Helsingborgs IF";"Örebro SK";"Helsingborgs IF";2;2;2;2;0;1;1;0;1;0;18;17;1;11;14;3;5;3;10;8
2001-06-24 17:00:00;2001-06-24;"17:00";"IFK Norrköping - BK Häcken";"1 - 1";4546;"Norrköpings Idrottspark";2001;"söndag";"HOME";"IFK Norrköping";"IFK Norrköping";"BK Häcken";"BK Häcken";1;1;1;1;0;1;1;0;1;0;8;19;-11;11;11;2;5;4;11;12
2001-06-24 17:00:00;2001-06-24;"17:00";"IFK Norrköping - BK Häcken";"1 - 1";4546;"Norrköpings Idrottspark";2001;"söndag";"AWAY";"BK Häcken";"IFK Norrköping";"BK Häcken";"IFK Norrköping";1;1;1;1;0;1;1;0;1;0;10;17;-7;11;10;2;4;5;12;13
2001-06-20 19:00:00;2001-06-20;"19:00";"GIF Sundsvall - AIK";"1 - 2";5343;"Norrporten Arena";2001;"onsdag";"HOME";"GIF Sundsvall";"GIF Sundsvall";"AIK";"AIK";1;2;1;2;-1;1;0;0;0;1;7;14;-7;11;9;2;3;6;13;11
2001-06-25 19:00:00;2001-06-25;"19:00";"Trelleborgs FF - Hammarby";"2 - 3";2498;"A-plan";2001;"måndag";"HOME";"Trelleborgs FF";"Trelleborgs FF";"Hammarby";"Hammarby";2;3;2;3;-1;1;0;0;0;1;10;23;-13;11;7;2;1;8;14;14
2001-07-03 19:00:00;2001-07-03;"19:00";"IFK Göteborg - IFK Norrköping";"2 - 1";9492;"Gamla Ullevi";2001;"tisdag";"HOME";"IFK Göteborg";"IFK Göteborg";"IFK Norrköping";"IFK Norrköping";2;1;2;1;1;1;3;1;0;0;22;12;10;12;22;6;4;2;1;4
2001-07-02 19:00:00;2001-07-02;"19:00";"Hammarby - Helsingborgs IF";"3 - 1";10683;"Söderstadion 1";2001;"måndag";"AWAY";"Helsingborgs IF";"Hammarby";"Helsingborgs IF";"Hammarby";3;1;1;3;-2;1;0;0;0;1;20;11;9;12;21;6;3;3;2;5
2001-06-27 19:00:00;2001-06-27;"19:00";"AIK - Örgryte IS";"2 - 2";11566;"Råsunda";2001;"onsdag";"AWAY";"Örgryte IS";"AIK";"Örgryte IS";"AIK";2;2;2;2;0;1;1;0;1;0;19;12;7;12;20;5;5;2;3;6
2001-07-02 19:00:00;2001-07-02;"19:00";"Hammarby - Helsingborgs IF";"3 - 1";10683;"Söderstadion 1";2001;"måndag";"HOME";"Hammarby";"Hammarby";"Helsingborgs IF";"Helsingborgs IF";3;1;3;1;2;1;3;1;0;0;18;11;7;12;20;5;5;2;4;1
2001-07-01 17:00:00;2001-07-01;"17:00";"IF Elfsborg - Djurgården";"1 - 2";8088;"Ryavallen";2001;"söndag";"AWAY";"Djurgården";"IF Elfsborg";"Djurgården";"IF Elfsborg";1;2;2;1;1;1;3;1;0;0;14;12;2;12;20;5;5;2;5;2
2001-07-02 19:00:00;2001-07-02;"19:00";"Malmö FF - GIF Sundsvall";"2 - 0";7819;"Malmö Stadion";2001;"måndag";"HOME";"Malmö FF";"Malmö FF";"GIF Sundsvall";"GIF Sundsvall";2;0;2;0;2;1;3;1;0;0;18;15;3;12;19;6;1;5;6;9
2001-07-02 19:00:00;2001-07-02;"19:00";"Örebro SK - Halmstads BK";"1 - 1";7647;"Felaktig arena";2001;"måndag";"AWAY";"Halmstads BK";"Örebro SK";"Halmstads BK";"Örebro SK";1;1;1;1;0;1;1;0;1;0;25;15;10;12;18;5;3;4;7;7
2001-06-27 19:00:00;2001-06-27;"19:00";"AIK - Örgryte IS";"2 - 2";11566;"Råsunda";2001;"onsdag";"HOME";"AIK";"AIK";"Örgryte IS";"Örgryte IS";2;2;2;2;0;1;1;0;1;0;14;14;0;12;16;4;4;4;8;3
2001-07-01 17:00:00;2001-07-01;"17:00";"IF Elfsborg - Djurgården";"1 - 2";8088;"Ryavallen";2001;"söndag";"HOME";"IF Elfsborg";"IF Elfsborg";"Djurgården";"Djurgården";1;2;1;2;-1;1;0;0;0;1;15;23;-8;12;16;5;1;6;9;10
2001-07-02 19:00:00;2001-07-02;"19:00";"Örebro SK - Halmstads BK";"1 - 1";7647;"Felaktig arena";2001;"måndag";"HOME";"Örebro SK";"Örebro SK";"Halmstads BK";"Halmstads BK";1;1;1;1;0;1;1;0;1;0;19;18;1;12;15;3;6;3;10;8
2001-07-01 17:00:00;2001-07-01;"17:00";"BK Häcken - Trelleborgs FF";"2 - 2";1856;"Rambergsvallen";2001;"söndag";"HOME";"BK Häcken";"BK Häcken";"Trelleborgs FF";"Trelleborgs FF";2;2;2;2;0;1;1;0;1;0;12;19;-7;12;11;2;5;5;11;13
2001-07-03 19:00:00;2001-07-03;"19:00";"IFK Göteborg - IFK Norrköping";"2 - 1";9492;"Gamla Ullevi";2001;"tisdag";"AWAY";"IFK Norrköping";"IFK Göteborg";"IFK Norrköping";"IFK Göteborg";2;1;1;2;-1;1;0;0;0;1;9;21;-12;12;11;2;5;5;12;12
2001-07-02 19:00:00;2001-07-02;"19:00";"Malmö FF - GIF Sundsvall";"2 - 0";7819;"Malmö Stadion";2001;"måndag";"AWAY";"GIF Sundsvall";"Malmö FF";"GIF Sundsvall";"Malmö FF";2;0;0;2;-2;1;0;0;0;1;7;16;-9;12;9;2;3;7;13;11
2001-07-01 17:00:00;2001-07-01;"17:00";"BK Häcken - Trelleborgs FF";"2 - 2";1856;"Rambergsvallen";2001;"söndag";"AWAY";"Trelleborgs FF";"BK Häcken";"Trelleborgs FF";"BK Häcken";2;2;2;2;0;1;1;0;1;0;12;25;-13;12;8;2;2;8;14;14
2001-07-15 17:00:00;2001-07-15;"17:00";"Trelleborgs FF - IFK Göteborg";"0 - 0";3320;"A-plan";2001;"söndag";"AWAY";"IFK Göteborg";"Trelleborgs FF";"IFK Göteborg";"Trelleborgs FF";0;0;0;0;0;1;1;0;1;0;22;12;10;13;23;6;5;2;1;4
2001-07-15 17:00:00;2001-07-15;"17:00";"Halmstads BK - Hammarby";"1 - 2";12181;"Örjans Vall";2001;"söndag";"AWAY";"Hammarby";"Halmstads BK";"Hammarby";"Halmstads BK";1;2;2;1;1;1;3;1;0;0;20;12;8;13;23;6;5;2;2;1
2001-07-15 19:00:00;2001-07-15;"19:00";"BK Häcken - Helsingborgs IF";"2 - 2";7224;"Rambergsvallen";2001;"söndag";"AWAY";"Helsingborgs IF";"BK Häcken";"Helsingborgs IF";"BK Häcken";2;2;2;2;0;1;1;0;1;0;22;13;9;13;22;6;4;3;3;5
2001-07-08 18:00:00;2001-07-08;"18:00";"Örgryte IS - Malmö FF";"1 - 4";3643;"Gamla Ullevi";2001;"söndag";"AWAY";"Malmö FF";"Örgryte IS";"Malmö FF";"Örgryte IS";1;4;4;1;3;1;3;1;0;0;22;16;6;13;22;7;1;5;4;9
2001-07-08 18:00:00;2001-07-08;"18:00";"Örgryte IS - Malmö FF";"1 - 4";3643;"Gamla Ullevi";2001;"söndag";"HOME";"Örgryte IS";"Örgryte IS";"Malmö FF";"Malmö FF";1;4;1;4;-3;1;0;0;0;1;20;16;4;13;20;5;5;3;5;6
